City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,l'estaque,43.3645,5.3162,55.2,75,0,23.02,FR,1683861889
366,puerto armuelles,8.2833,-82.8667,76.98,83,96,2.57,PA,1683861889
367,kamina,-8.7386,24.9906,60.4,78,5,3.62,CD,1683861889
368,myski,53.709,87.8014,49.93,76,100,8.41,RU,1683861889
369,twon-brass,4.3151,6.2418,82.18,78,66,5.75,NG,1683861733
370,huarmey,-10.0681,-78.1522,72.07,86,100,9.35,PE,1683861890
371,monrovia,6.3005,-10.7969,76.77,86,100,7.18,LR,1683861625
372,midvagur,62.0511,-7.1939,47.23,87,100,1.14,FO,1683861890
373,trairi,-3.2778,-39.2689,76.33,86,56,3.31,BR,1683861742
374,pandan,14.0453,124.1694,84.04,68,34,9.48,PH,1683861891
375,ridder,50.355,83.5133,63.61,55,100,4.23,KZ,1683861892
376,carora,10.1755,-70.0827,77.04,70,86,6.73,VE,1683861892
377,kill devil hills,36.0307,-75.676,68.99,75,0,10.36,US,1683861893
378,hovd,48.0056,91.6419,65.01,21,10,8.63,MN,1683861664
379,sao tome,0.3365,6.7273,80.83,84,45,6.64,ST,1683861894
380,puerto san jose,13.9256,-90.8244,84.4,72,25,8.32,GT,1683861894
381,jebba,9.1333,4.8333,80.6,80,65,5.21,NG,1683861895
382,sur,22.5667,59.5289,89.56,44,0,8.39,OM,1683861895
383,northam,51.0333,-4.2167,47.39,96,5,5.28,GB,1683861896
384,port alberni,49.2413,-124.8028,65.88,50,100,4.0,CA,1683861897
385,kimbe,-5.5502,150.1429,86.47,73,70,5.75,PG,1683861897
386,malango,-2.9627,119.9001,82.18,64,98,4.12,ID,1683861898
387,holualoa,19.6228,-155.9522,78.55,79,40,6.91,US,1683861898
388,arenapolis,-14.4503,-56.8461,69.37,95,52,1.99,BR,1683861898
389,mossendjo,-2.9506,12.7261,69.37,98,99,1.63,CG,1683861899
390,carolina beach,34.0352,-77.8936,70.02,75,74,7.96,US,1683861623
391,porlamar,10.958,-63.8491,78.89,94,89,16.11,VE,1683861901
392,glace bay,46.1969,-59.957,39.27,80,20,5.99,CA,1683861902
393,tucuma,-0.1833,-50.05,76.28,90,49,4.32,BR,1683861902
394,gisborne,-38.6533,178.0042,56.19,53,50,13.29,NZ,1683861903
395,woodward,36.4337,-99.3904,74.43,42,0,9.22,US,1683861903
396,abalak,58.1286,68.5944,40.14,45,7,3.42,RU,1683861904
397,broken hill,-31.95,141.4333,67.14,26,41,3.74,AU,1683861907
398,zlynka,52.4267,31.7378,44.62,90,7,5.17,RU,1683861907
399,eraan,9.0629,117.7016,90.01,59,100,2.84,PH,1683861909
400,puerto aysen,-45.4,-72.7,53.04,98,100,4.56,CL,1683861910
401,thunder bay,48.4001,-89.3168,53.58,82,20,9.22,CA,1683861911
402,berezovo,63.9381,65.0419,37.17,66,94,9.37,RU,1683861912
403,santa elena de uairen,4.6167,-61.1333,68.23,95,99,1.32,VE,1683861914
404,san patricio,28.017,-97.5169,80.83,92,1,13.91,US,1683861914
405,osa,57.2829,55.4567,48.7,62,85,4.54,RU,1683861915
406,st. john's,47.5649,-52.7093,38.28,66,40,19.57,CA,1683861634
407,ash shihaniyah,25.3686,51.2264,87.42,26,28,5.44,QA,1683861917
408,nova vicosa,-17.8919,-39.3719,75.02,83,96,5.59,BR,1683861917
409,borger,52.9233,6.7931,54.03,94,100,6.26,NL,1683861807
410,kenora,49.8167,-94.4337,67.17,45,40,3.44,CA,1683861918
411,alice springs,-23.7,133.8833,69.35,23,0,13.8,AU,1683861919
412,baymak,52.5933,58.3225,42.85,92,100,11.34,RU,1683861919
413,anna regina,7.2644,-58.5077,76.84,89,99,6.53,GY,1683861919
414,brooks,50.5834,-111.8851,53.58,82,83,3.44,CA,1683861920
415,villamontes,-21.25,-63.5,68.47,70,100,1.79,BO,1683861920
416,chishmy,54.5765,55.3764,48.43,70,100,10.22,RU,1683861920
417,lorengau,-2.0226,147.2712,83.71,77,99,4.9,PG,1683861921
418,ciudad insurgentes,25.2625,-111.7753,61.29,78,0,11.88,MX,1683861682
419,san jose del guaviare,2.5729,-72.6459,71.67,98,35,2.33,CO,1683861922
420,kyabram,-36.3167,145.05,67.87,45,100,3.31,AU,1683861923
421,diamondhead,30.3946,-89.3639,74.77,87,97,8.55,US,1683861923
422,brookings,44.3114,-96.7984,68.18,86,0,9.22,US,1683861793
423,srivardhan,18.0333,73.0167,85.35,72,83,8.5,IN,1683861924
424,castillos,-34.1667,-53.8333,53.26,68,31,1.9,UY,1683861924
425,vila franca do campo,37.7167,-25.4333,61.21,89,100,1.54,PT,1683861925
426,barah,13.7,30.3667,83.37,26,66,8.72,SD,1683861925
427,kharp,66.8014,65.8081,20.3,95,100,4.88,RU,1683861925
428,zavolzhsk,57.4823,42.1378,50.86,75,99,2.73,RU,1683861926
429,kilju,40.9642,129.3278,66.54,52,100,5.77,KP,1683861927
430,nuevo laredo,27.4763,-99.5164,88.07,58,0,16.11,MX,1683861927
431,zhuanghe,39.7008,122.9911,65.03,48,92,9.42,CN,1683861928
432,banff,51.1762,-115.5698,50.38,62,60,4.61,CA,1683861765
433,anchau,10.9597,8.3916,75.9,57,92,5.57,NG,1683861929
434,praia da vitoria,38.7333,-27.0667,63.75,100,75,7.38,PT,1683861929
435,shangzhi,45.2167,127.9667,70.68,27,100,11.92,CN,1683861930
436,newman,37.3138,-121.0208,71.94,67,0,1.99,US,1683861930
437,dowa,-13.654,33.9375,54.14,86,4,0.87,MW,1683861930
438,aldan,58.6031,125.3894,28.81,97,100,8.66,RU,1683861931
439,al hayy,32.1735,46.0433,83.84,15,0,7.25,IQ,1683861931
440,reuver,51.2842,6.0778,55.69,94,100,1.01,NL,1683861931
441,canutama,-6.5339,-64.3831,73.2,99,100,1.25,BR,1683861932
442,cuxhaven,53.8718,8.6909,53.8,87,75,8.05,DE,1683861932
443,kem',64.9555,34.5793,42.89,80,2,8.52,RU,1683861933
444,mumford,5.2618,-0.759,81.5,83,65,6.31,GH,1683861933
445,mount gambier,-37.8333,140.7667,60.69,51,4,4.94,AU,1683861934
446,gowurdak,37.8124,66.0466,78.55,30,8,6.67,TM,1683861934
447,puerto cabezas,14.0351,-83.3888,80.13,85,8,9.46,NI,1683861934
448,champerico,14.3,-91.9167,85.35,70,26,10.67,GT,1683861935
449,greymouth,-42.4667,171.2,55.51,44,6,2.55,NZ,1683861935
450,orerokpe,5.6351,5.8896,76.89,95,92,2.68,NG,1683861936
451,bismarck,46.8083,-100.7837,66.43,77,100,8.05,US,1683861758
452,labytnangi,66.6572,66.4183,17.65,94,99,4.47,RU,1683861937
453,merizo village,13.2658,144.6691,90.16,81,27,7.34,GU,1683861937
454,mirpur sakro,24.5474,67.6277,88.25,50,1,19.04,PK,1683861852
455,dolores,-36.3132,-57.6792,47.37,86,46,4.52,AR,1683861938
456,choyr,46.3611,108.3611,49.01,29,5,9.42,MN,1683861938
457,tomatlan,19.9333,-105.25,76.44,54,56,2.8,MX,1683861939
458,santa branca,-23.3967,-45.8839,61.21,88,100,1.99,BR,1683861939
459,la ronge,55.1001,-105.2842,57.45,44,40,3.44,CA,1683861940
460,sabha,27.0377,14.4283,68.25,44,65,11.79,LY,1683861940
461,shubarshi,48.5872,57.1869,61.29,62,81,1.45,KZ,1683861940
462,luderitz,-26.6481,15.1594,59.05,76,100,27.18,NA,1683861941
463,jambi city,-1.6,103.6167,86.02,75,40,2.1,ID,1683861941
464,ketchikan,55.3422,-131.6461,53.58,76,100,8.05,US,1683861941
465,dongcun,36.7767,121.1597,68.76,38,89,11.48,CN,1683861942
466,undurkhaan,47.3194,110.6556,50.32,23,0,7.92,MN,1683861942
467,kone,-21.0595,164.8658,78.04,60,100,7.58,NC,1683861943
468,brezina,33.0989,1.2608,69.08,40,49,9.24,DZ,1683861943
469,farasan,16.7022,42.1183,84.92,73,16,4.03,SA,1683861944
470,phan thiet,10.9333,108.1,89.29,60,88,7.65,VN,1683861944
471,ayr,55.4627,-4.6339,51.51,93,75,3.44,GB,1683861881
472,vondrozo,-22.8167,47.2833,64.71,99,100,0.92,MG,1683861945
473,mil'kovo,55.6078,37.7956,50.41,78,43,4.34,RU,1683861945
474,vila do maio,15.1333,-23.2167,72.39,86,18,15.84,CV,1683861945
475,sandnessjoen,66.0217,12.6316,45.12,95,99,1.99,NO,1683861946
476,shalqar,47.8333,59.6,67.6,52,12,6.11,KZ,1683861946
477,wotje,9.4543,170.2367,81.32,83,99,17.69,MH,1683861947
478,thurso,58.5927,-3.5259,46.85,76,89,4.0,GB,1683861947
479,sao marcos,-28.9711,-51.0681,48.72,99,29,2.17,BR,1683861948
480,salekhard,66.53,66.6019,17.67,93,98,5.03,RU,1683861948
481,greenville,35.6127,-77.3663,66.24,76,0,8.05,US,1683861949
482,pangody,65.85,74.4859,12.43,90,81,6.44,RU,1683861949
483,fianarantsoa,-21.4333,47.0833,57.43,97,98,1.99,MG,1683861950
484,dawukou,39.0419,106.3958,72.14,14,8,13.29,CN,1683861950
485,xanxere,-26.8769,-52.4042,45.52,86,82,3.11,BR,1683861950
486,pampierstad,-27.7832,24.6877,59.68,34,69,8.97,ZA,1683861950
487,mount isa,-20.7333,139.5,82.17,26,0,13.8,AU,1683861951
488,zintan,31.9223,12.252,62.49,52,5,22.39,LY,1683861951
489,valguarnera caropepe,37.4955,14.3888,50.47,84,100,3.29,IT,1683861952
490,kulhudhuffushi,6.6221,73.07,83.52,76,98,6.49,MV,1683861954
491,alesund,62.4723,6.1549,52.75,94,100,0.0,NO,1683861955
492,lethem,3.3803,-59.7968,75.88,90,77,7.4,GY,1683861957
493,kyzyl-mazhalyk,51.1333,90.6,62.17,42,82,5.79,RU,1683861958
494,n'zeto,-7.2312,12.8666,78.35,93,19,7.34,AO,1683861959
495,bridlington,54.0831,-0.1919,49.14,98,49,8.01,GB,1683861959
496,port-vila,-17.7338,168.3219,82.0,69,100,12.66,VU,1683861960
497,bayanaul,50.7889,75.6956,54.91,53,32,12.62,KZ,1683861960
498,rampur,28.8167,79.0333,84.7,13,1,9.13,IN,1683861961
499,daru,-9.0763,143.2092,80.49,90,100,12.28,PG,1683861962
500,north walsham,52.8212,1.3875,49.95,92,100,9.22,GB,1683861963
501,cabedelo,-6.9811,-34.8339,77.67,78,53,9.73,BR,1683861963
502,emerald,-23.5333,148.1667,77.34,45,80,16.8,AU,1683861964
503,ust-tsilma,65.441,52.1498,36.07,100,100,2.71,RU,1683861964
504,kolonia town,6.964,158.206,87.8,74,100,5.75,FM,1683861964
505,nikolayevsk-on-amure,53.1406,140.73,58.71,32,1,4.94,RU,1683861965
506,selfoss,63.9331,-20.9971,47.05,96,100,24.92,IS,1683861965
507,mocorito,25.4833,-107.9167,73.22,35,17,2.59,MX,1683861966
508,nuku'alofa,-21.1333,-175.2,79.14,89,75,6.91,TO,1683861750
509,shiqian,27.5225,108.2281,69.8,74,70,3.96,CN,1683861967
510,grand falls-windsor,48.9332,-55.6649,34.5,77,28,1.43,CA,1683861967
511,sambava,-14.2667,50.1667,72.52,85,3,6.8,MG,1683861968
512,tokar,18.4254,37.729,76.41,62,1,2.66,SD,1683861968
513,broome,42.2506,-75.833,60.67,82,6,2.35,US,1683861969
514,fort bragg,35.139,-79.006,69.21,69,0,6.91,US,1683861969
515,taltal,-25.4,-70.4833,61.88,84,23,2.64,CL,1683861969
516,gizo,-8.103,156.8419,85.21,72,62,5.08,SB,1683861970
517,san antonio de pale,-1.4014,5.6325,82.35,80,93,11.61,GQ,1683861970
518,coronel suarez,-37.4547,-61.9334,46.36,53,84,7.02,AR,1683861971
519,colonia,50.9333,6.95,55.96,92,75,3.44,DE,1683861971
520,st. paul,44.9444,-93.0933,70.36,79,75,0.0,US,1683861972
521,nsanje,-16.92,35.262,64.72,95,1,0.65,MW,1683861972
522,qingyang,37.4958,121.2581,77.25,25,36,12.46,CN,1683861973
523,shasta lake,40.6804,-122.3708,69.35,55,18,0.29,US,1683861973
524,argo,37.6333,22.7333,53.78,89,14,4.25,GR,1683861973
525,sand springs,36.1398,-96.1089,74.91,86,100,5.75,US,1683861943
526,zheleznogorsk-ilimskiy,56.5768,104.1217,53.4,32,95,11.68,RU,1683861974
527,phalodi,27.1333,72.3667,95.74,17,0,13.24,IN,1683861975
528,san pedro,14.35,121.0167,91.31,67,75,6.91,PH,1683861976
529,santa maria,-29.6842,-53.8069,43.9,100,0,2.3,BR,1683861976
530,ola,59.5833,151.2833,46.15,76,53,6.06,RU,1683861977
531,road town,18.4167,-64.6167,81.01,70,87,16.17,VG,1683861977
532,maxixe,-23.8597,35.3472,67.03,90,0,5.39,MZ,1683861978
533,williams lake,52.1415,-122.1445,67.57,27,20,3.44,CA,1683861978
534,les avirons,-21.2418,55.3394,71.65,60,0,8.05,RE,1683861979
535,shache,38.4167,77.2406,71.8,10,91,3.62,CN,1683861979
536,rosalie,15.3667,-61.2667,77.47,82,81,7.18,DM,1683861980
537,colares,38.7992,-9.4469,60.1,75,0,15.99,PT,1683861981
538,steinbach,50.1667,8.5667,53.78,93,75,4.61,DE,1683861981
539,viedma,-40.8135,-62.9967,58.15,46,100,15.68,AR,1683861982
